epoch,loss
0,0.05677328631281853
1,0.014810381457209587
2,0.010370064526796341
3,0.00824683252722025
4,0.00728700403124094
5,0.00585527578368783
6,0.006409870460629463
7,0.005865074694156647
8,0.005812874063849449
9,0.005565468221902847
10,0.005337084177881479
11,0.005162245128303766
12,0.005531532224267721
13,0.004857463762164116
14,0.005034830886870623
15,0.004986560437828302
16,0.004671398084610701
17,0.004300189670175314
18,0.004225322511047125
19,0.0043398188427090645
20,0.004697298631072044
21,0.004007365088909864
22,0.003828871063888073
23,0.003825703402981162
24,0.004031738266348839
