epoch,loss
0,0.055778153240680695
1,0.01593196764588356
2,0.012370273470878601
3,0.010246384888887405
4,0.009065285325050354
5,0.00902828760445118
6,0.007736303377896547
7,0.008135445415973663
8,0.0067549594677984715
9,0.006335305981338024
10,0.00576623622328043
11,0.005429551471024752
12,0.0060046217404305935
13,0.005240826867520809
14,0.00584177253767848
15,0.004768062382936478
16,0.006063726730644703
17,0.006048781797289848
18,0.005645249504595995
19,0.0046272180043160915
20,0.00479299807921052
21,0.0048996154218912125
22,0.00410492904484272
23,0.00431368313729763
24,0.0052606030367314816
