epoch,loss
0,0.0635388121008873
1,0.025738481432199478
2,0.01450885459780693
3,0.011146006174385548
4,0.01116153784096241
5,0.009682371281087399
6,0.008886936120688915
7,0.008373238146305084
8,0.008125812746584415
9,0.007753302808851004
10,0.006820210721343756
11,0.00646000262349844
12,0.006679059937596321
13,0.0065277498215436935
14,0.006680613849312067
15,0.005655412562191486
16,0.005835239309817553
17,0.005156824365258217
18,0.005102015566080809
19,0.004914565477520227
20,0.005197936203330755
21,0.0052363937720656395
22,0.0052595897577703
23,0.005062883719801903
24,0.004323080647736788
25,0.0051553985103964806
26,0.0050725145265460014
27,0.004709824454039335
28,0.004656155593693256
29,0.004327567294239998
30,0.004402698948979378
31,0.004648246802389622
32,0.004550350829958916
33,0.003918518777936697
34,0.004478475544601679
35,0.004350658971816301
36,0.00447871582582593
37,0.004752163775265217
38,0.00406244769692421
39,0.0038998983800411224
40,0.0038470467552542686
41,0.0036181644536554813
42,0.004128842148929834
43,0.003842107020318508
44,0.004211375955492258
45,0.003748490009456873
46,0.004140468779951334
47,0.003849307307973504
48,0.003980124834924936
49,0.003805257612839341
