epoch,loss
0,0.10450249165296555
1,0.03800848126411438
2,0.02192044071853161
3,0.01608251966536045
4,0.015003319829702377
5,0.011890624649822712
6,0.011387980543076992
7,0.010042302310466766
8,0.008316297084093094
9,0.008483781479299068
10,0.008133492432534695
11,0.007785560563206673
12,0.007439004722982645
13,0.0068357293494045734
14,0.0074965450912714005
15,0.006728074979037046
16,0.006732836365699768
17,0.006250285543501377
18,0.006373313721269369
19,0.006534227170050144
20,0.006256630644202232
21,0.005728622432798147
22,0.00592161575332284
23,0.005525847431272268
24,0.006074809469282627
