epoch,loss
0,0.05614972487092018
1,0.01650572568178177
2,0.012589244171977043
3,0.010528873652219772
4,0.008851055055856705
5,0.007660429924726486
6,0.0074836015701293945
7,0.006634875200688839
8,0.006881176959723234
9,0.005713112186640501
10,0.006159332115203142
11,0.00546324672177434
12,0.005343174561858177
13,0.005239229183644056
14,0.005294192582368851
15,0.004658983554691076
16,0.004843246657401323
17,0.004932993091642857
18,0.005227176938205957
19,0.004868273623287678
20,0.005136073101311922
21,0.004412881564348936
22,0.004706103354692459
23,0.003912372514605522
24,0.004087675828486681
25,0.004281406290829182
26,0.003987393341958523
27,0.004203523974865675
28,0.003948874305933714
29,0.003892845707014203
30,0.003685176372528076
31,0.004128621891140938
32,0.0037918027956038713
33,0.003497905097901821
34,0.003828268963843584
35,0.0034455577842891216
36,0.0029403925873339176
37,0.0028975275345146656
38,0.0034309071488678455
39,0.0032334146089851856
40,0.0030914631206542253
41,0.0031336727552115917
42,0.0030493109952658415
43,0.0029961224645376205
44,0.003398630768060684
45,0.003521287813782692
46,0.002988621825352311
47,0.0031995787285268307
48,0.0033456268720328808
49,0.0028412577230483294
