epoch,loss
0,0.051785778254270554
1,0.01850868947803974
2,0.010960041545331478
3,0.008741478435695171
4,0.0070252204313874245
5,0.006804367993026972
6,0.006755616050213575
7,0.005819704383611679
8,0.005619789939373732
9,0.005905600730329752
10,0.004850574769079685
11,0.004978356417268515
12,0.005145135335624218
13,0.004466187208890915
14,0.004776810761541128
15,0.004767323844134808
16,0.004175566602498293
17,0.004101538565009832
18,0.004107010085135698
19,0.004450109321624041
20,0.004207724705338478
21,0.004279846325516701
22,0.003922263626009226
23,0.0038492283783853054
24,0.0035979771055281162
25,0.0038530565798282623
26,0.003656940534710884
27,0.0035693251993507147
28,0.003552862210199237
29,0.0033340719528496265
30,0.003612739033997059
31,0.0032005757093429565
32,0.0034639949444681406
33,0.0034511315170675516
34,0.002948013599961996
35,0.0031542733777314425
36,0.0032593989744782448
37,0.003348513273522258
38,0.003435736522078514
39,0.003169063711538911
40,0.003287801519036293
41,0.0029805912636220455
42,0.0031229101587086916
43,0.003149514552205801
44,0.0028819041326642036
45,0.0029328353703022003
46,0.0030347350984811783
47,0.002928313799202442
48,0.0026090554893016815
49,0.002935051918029785
