epoch,loss
0,0.023878930136561394
1,0.01103847287595272
2,0.008603234775364399
3,0.007560834288597107
4,0.006456915754824877
5,0.005726896226406097
6,0.004834577441215515
7,0.004966932814568281
8,0.00476217782124877
9,0.004186286125332117
10,0.004282024223357439
11,0.00441981153562665
12,0.003978780470788479
13,0.0035867958795279264
14,0.003630693070590496
15,0.003773087402805686
16,0.003834106959402561
17,0.003440862987190485
18,0.003596436232328415
19,0.003598530776798725
20,0.003423841204494238
21,0.0035986376460641623
22,0.003675515064969659
23,0.003375028260052204
24,0.003280176082625985
