epoch,loss
0,0.0606050044298172
1,0.033414293080568314
2,0.016734881326556206
3,0.01219993643462658
4,0.010287844575941563
5,0.009651831351220608
6,0.010499434545636177
7,0.008900964632630348
8,0.00872693583369255
9,0.007908434607088566
10,0.008504368364810944
11,0.007125058211386204
12,0.007757203187793493
13,0.007053981069475412
14,0.006672194693237543
15,0.006659551989287138
16,0.00606533233076334
17,0.005894855596125126
18,0.00607401505112648
19,0.00551663339138031
20,0.005608944687992334
21,0.005863938480615616
22,0.005652331281453371
23,0.005686154589056969
24,0.004876613616943359
