epoch,loss
0,0.021215500310063362
1,0.008880351670086384
2,0.0075370254926383495
3,0.0066112796775996685
4,0.0054725585505366325
5,0.005136444699019194
6,0.00440253596752882
7,0.004609260242432356
8,0.004347297828644514
9,0.0041051763109862804
10,0.004060479812324047
11,0.004183556884527206
12,0.003521281760185957
13,0.003578140866011381
14,0.003629593877121806
15,0.0037469491362571716
16,0.0035322788171470165
17,0.0033552690874785185
18,0.0034383025486022234
19,0.0035114132333546877
20,0.0034653835464268923
21,0.0034041674807667732
22,0.0031666720751672983
23,0.0034989737905561924
24,0.003207065165042877
25,0.003428761148825288
26,0.0030267341062426567
27,0.0032141017727553844
28,0.002887744689360261
29,0.0032470456790179014
30,0.003097792388871312
31,0.002991223707795143
32,0.003019278170540929
33,0.0029697325080633163
34,0.0029294651467353106
35,0.0032692612148821354
36,0.00281973066739738
37,0.0032118509989231825
38,0.003005430568009615
39,0.0028631326276808977
40,0.00279574329033494
41,0.002973192371428013
42,0.0030889809131622314
43,0.0030907881446182728
44,0.002843969501554966
45,0.0030949455685913563
46,0.002683267928659916
47,0.0026468769647181034
48,0.0027508162893354893
49,0.0028807404451072216
