epoch,loss
0,0.04766468703746796
1,0.021274907514452934
2,0.014672104269266129
3,0.012391651049256325
4,0.01207063440233469
5,0.010564393363893032
6,0.009628546424210072
7,0.009212248958647251
8,0.009289569221436977
9,0.008056807331740856
10,0.008503642864525318
11,0.0071968515403568745
12,0.007466323208063841
13,0.006895845755934715
14,0.006515394896268845
15,0.006485071964561939
16,0.006277515087276697
17,0.005837440490722656
18,0.0062212818302214146
19,0.006180125288665295
20,0.0055884975008666515
21,0.005890469532459974
22,0.005737788043916225
23,0.00560712069272995
24,0.005429891869425774
