epoch,loss
0,0.046646762639284134
1,0.022576989606022835
2,0.01390872336924076
3,0.010539517737925053
4,0.00897425226867199
5,0.008740965276956558
6,0.007453592959791422
7,0.007637874223291874
8,0.006656570825725794
9,0.0064752306789159775
10,0.006501269526779652
11,0.005808213725686073
12,0.0056481873616576195
13,0.005256203468888998
14,0.004862402565777302
15,0.005233619827777147
16,0.00528713408857584
17,0.004642820451408625
18,0.00457354262471199
19,0.004683693405240774
20,0.004458569921553135
21,0.004358659498393536
22,0.00399957038462162
23,0.0041122823022305965
24,0.004270794801414013
25,0.0043076095171272755
26,0.0044940682128071785
27,0.004542740061879158
28,0.004004320595413446
29,0.003725273534655571
30,0.00418549170717597
31,0.003977417480200529
32,0.004108821041882038
33,0.004055735655128956
34,0.004246764350682497
35,0.00394849618896842
36,0.003746280912309885
37,0.004309534560889006
38,0.0037632763851433992
39,0.003665617434307933
40,0.0038597278762608767
41,0.003885319223627448
42,0.0036626241635531187
43,0.003691751044243574
44,0.003577985567972064
45,0.0034003271721303463
46,0.0037792446091771126
47,0.0037551410496234894
48,0.003587308106943965
49,0.0037185014225542545
