epoch,loss
0,0.030223798006772995
1,0.011318565346300602
2,0.008460263721644878
3,0.006043624598532915
4,0.005765036214143038
5,0.004841475281864405
6,0.00436985632404685
7,0.004398818127810955
8,0.00433563906699419
9,0.003946212120354176
10,0.004104376770555973
11,0.00398702546954155
12,0.0036743409000337124
13,0.003507679095491767
14,0.0033020153641700745
15,0.003521496430039406
16,0.0035780034959316254
17,0.0033682852517813444
18,0.0035039857029914856
19,0.003278145333752036
20,0.0031753138173371553
21,0.0029907613061368465
22,0.0030613066628575325
23,0.002913507167249918
24,0.0029915175400674343
