epoch,loss
0,0.09534228593111038
1,0.03455611318349838
2,0.02023109421133995
3,0.017457405105233192
4,0.01530562061816454
5,0.01264334749430418
6,0.011628047563135624
7,0.012274567037820816
8,0.010020739398896694
9,0.008885636925697327
10,0.008799201808869839
11,0.00924017746001482
12,0.008132959716022015
13,0.008466143161058426
14,0.0076183779165148735
15,0.0075849853456020355
16,0.007248072884976864
17,0.00741173280403018
18,0.007394248154014349
19,0.0068089039996266365
20,0.0069898576475679874
21,0.007188132032752037
22,0.006438903976231813
23,0.006262567825615406
24,0.006006239447742701
25,0.006247115787118673
26,0.006507514510303736
27,0.00649354699999094
28,0.006914956029504538
29,0.005860352423042059
30,0.005178810562938452
31,0.00566798634827137
32,0.005478601437062025
33,0.00532959308475256
34,0.005855366587638855
35,0.005170059856027365
36,0.004951476119458675
37,0.005665561184287071
38,0.004896060563623905
39,0.004788397811353207
40,0.005113500170409679
41,0.0048582241870462894
42,0.0047824750654399395
43,0.0048484522849321365
44,0.004615049343556166
45,0.004511446692049503
46,0.004195305984467268
47,0.0044742790050804615
48,0.004833716433495283
49,0.00421536061912775
