epoch,loss
0,0.08189655840396881
1,0.03163561969995499
2,0.018418606370687485
3,0.013698060065507889
4,0.011605555191636086
5,0.009877609089016914
6,0.009281451813876629
7,0.009139440953731537
8,0.007608642801642418
9,0.007396730128675699
10,0.007353468798100948
11,0.0069944546557962894
12,0.007438535802066326
13,0.006203592289239168
14,0.0057921987026929855
15,0.005620396230369806
16,0.006346598733216524
17,0.005478724837303162
18,0.005582564044743776
19,0.005740688648074865
20,0.006094180978834629
21,0.005968634970486164
22,0.005286191124469042
23,0.00517959613353014
24,0.004488739185035229
