epoch,loss
0,0.08769824355840683
1,0.028599273413419724
2,0.01628831773996353
3,0.013009076938033104
4,0.010267738252878189
5,0.010187194682657719
6,0.009272023104131222
7,0.008288114331662655
8,0.007854574359953403
9,0.0076773338951170444
10,0.0073174177668988705
11,0.007227614521980286
12,0.007514759432524443
13,0.007033963222056627
14,0.006584817543625832
15,0.0064032673835754395
16,0.0061330003663897514
17,0.006147352047264576
18,0.006491410546004772
19,0.006417164579033852
20,0.006055861245840788
21,0.0054216268472373486
22,0.006381649989634752
23,0.0063170441426336765
24,0.005850623361766338
