epoch,loss
0,0.08251935243606567
1,0.03209332004189491
2,0.01624024473130703
3,0.013578228652477264
4,0.01173378899693489
5,0.009833671152591705
6,0.008097577840089798
7,0.008810672909021378
8,0.007510655093938112
9,0.007525824010372162
10,0.006577890831977129
11,0.006768248043954372
12,0.007198917679488659
13,0.006235064938664436
14,0.0065395766869187355
15,0.005441972054541111
16,0.006035477388650179
17,0.005109221674501896
18,0.004931999836117029
19,0.00531462486833334
20,0.004693158436566591
21,0.005122505594044924
22,0.0047434186562895775
23,0.00493348715826869
24,0.005192240700125694
25,0.00461810315027833
26,0.0045051127672195435
27,0.0043858811259269714
28,0.003926721401512623
29,0.004180940333753824
30,0.004463575780391693
31,0.004021212924271822
32,0.00358842802233994
33,0.004143529571592808
34,0.004523182287812233
35,0.003879650728777051
36,0.004585503600537777
37,0.0044376440346241
38,0.004102970007807016
39,0.0038663004525005817
40,0.004016565158963203
41,0.004095318727195263
42,0.0039220163598656654
43,0.0040072607807815075
44,0.00377537589520216
45,0.003993197809904814
46,0.0035347368102520704
47,0.0038314610719680786
48,0.0033637527376413345
49,0.003412610851228237
