,"file_name: layers, epoch, batch",mse_scaled,mse_unscaled,overall_time
0,Stats_MSFT_CSD_3_10_100,1035.0498442711362,0.27727045828165936,14.052170999999975
1,Stats_MSFT_CSD_3_10_200,1509.4513809943446,0.4043537350797143,12.620018000000009
2,Stats_MSFT_CSD_3_25_100,1228.4231358222926,0.32907153926962984,27.550537000000038
3,Stats_MSFT_CSD_3_25_200,1840.627312496631,0.49306954817582405,24.17525100000001
4,Stats_MSFT_CSD_3_50_100,2376.4215293641632,0.6365987738534631,50.34415499999997
5,Stats_MSFT_CSD_3_50_200,2142.0890330770494,0.5738254972548361,43.280565000000024
6,Stats_MSFT_CSD_5_10_100,4267.849454620516,1.1432768244802196,22.72592400000005
7,Stats_MSFT_CSD_5_10_200,3651.2265281005425,0.9780951126400839,20.629978999999963
8,Stats_MSFT_CSD_5_25_100,5374.20284721782,1.4396481352690935,45.198218000000026
9,Stats_MSFT_CSD_5_25_200,6332.83899040476,1.6964487610557595,40.490207999999996
10,Stats_MSFT_CSD_5_50_100,5328.678597631592,1.4274530428962835,83.504707
11,Stats_MSFT_CSD_5_50_200,5164.6353001846055,1.383508916172639,74.28383400000001
