epoch,loss
0,0.0466645322740078
1,0.01759628765285015
2,0.012348995544016361
3,0.01023270096629858
4,0.009369060397148132
5,0.00793546624481678
6,0.00802281592041254
7,0.00709026912227273
8,0.00640915660187602
9,0.006347944028675556
10,0.0058516995050013065
11,0.005330253858119249
12,0.005447376519441605
13,0.005593839101493359
14,0.005169170908629894
15,0.005206397734582424
16,0.0053776404820382595
17,0.004455783870071173
18,0.004519152920693159
19,0.004151626955717802
20,0.004314415622502565
21,0.004139721859246492
22,0.004096421878784895
23,0.004303247667849064
24,0.004173015244305134
