epoch,loss
0,0.05117642506957054
1,0.022098898887634277
2,0.013464548625051975
3,0.013688995502889156
4,0.010465409606695175
5,0.00936071015894413
6,0.008033541962504387
7,0.008371364325284958
8,0.006897768937051296
9,0.006900282576680183
10,0.006944387219846249
11,0.005819526966661215
12,0.00583609938621521
13,0.005542881321161985
14,0.005248628556728363
15,0.005599855445325375
16,0.005312848836183548
17,0.005763128399848938
18,0.004860536195337772
19,0.005381654016673565
20,0.005313655827194452
21,0.004877642262727022
22,0.004682344384491444
23,0.004853465128690004
24,0.00500049814581871
25,0.005119628738611937
26,0.004958871752023697
27,0.0048157270066440105
28,0.0045461757108569145
29,0.004809028469026089
30,0.004700914956629276
31,0.004815263208001852
32,0.004620127379894257
33,0.004602492321282625
34,0.004666526336222887
35,0.004631493706256151
36,0.004390473943203688
37,0.005144479218870401
38,0.0045868405140936375
39,0.00446646474301815
40,0.004937692079693079
41,0.0044982233084738255
42,0.0045050666667521
43,0.004448761232197285
44,0.0045518651604652405
45,0.0043443068861961365
46,0.004281177185475826
47,0.004349823575466871
48,0.004071131814271212
49,0.004241953603923321
