epoch,loss
0,0.04005452245473862
1,0.011489796452224255
2,0.008714449591934681
3,0.007206895854324102
4,0.006406622938811779
5,0.006365334149450064
6,0.0057813371531665325
7,0.005636123940348625
8,0.005302696488797665
9,0.00531557435169816
10,0.004532429855316877
11,0.004144604317843914
12,0.0043691713362932205
13,0.0045460788533091545
14,0.004162759054452181
15,0.003714438993483782
16,0.003940906375646591
17,0.0037672296166419983
18,0.003699861466884613
19,0.0037781870923936367
20,0.0037509622052311897
21,0.003819930600002408
22,0.0034558202605694532
23,0.0036347503773868084
24,0.0033108664210885763
