epoch,loss
0,0.06350425630807877
1,0.029590751975774765
2,0.020537838339805603
3,0.014136180281639099
4,0.012937209568917751
5,0.010391264222562313
6,0.009476400911808014
7,0.009663568809628487
8,0.0095888152718544
9,0.009169519878923893
10,0.007703251671046019
11,0.007150853518396616
12,0.0071513657458126545
13,0.006754650734364986
14,0.00672283535823226
15,0.006250920705497265
16,0.006128404289484024
17,0.00637088343501091
18,0.006016626488417387
19,0.005623999051749706
20,0.006226012948900461
21,0.005463899113237858
22,0.0055768308229744434
23,0.005625634454190731
24,0.005563854705542326
