epoch,loss
0,0.04758775606751442
1,0.01862133853137493
2,0.010841208510100842
3,0.008549163118004799
4,0.00787353515625
5,0.007378591224551201
6,0.0068263765424489975
7,0.005936819594353437
8,0.005878778174519539
9,0.006245164200663567
10,0.005375813227146864
11,0.005107216536998749
12,0.004913251847028732
13,0.004519227426499128
14,0.004366682376712561
15,0.004420877434313297
16,0.004738434683531523
17,0.0039338618516922
18,0.004253148101270199
19,0.0040944404900074005
20,0.003849760629236698
21,0.004037079401314259
22,0.0041051083244383335
23,0.0036571472883224487
24,0.003704949514940381
25,0.003604438155889511
26,0.0035529315937310457
27,0.0035574694629758596
28,0.003648708574473858
29,0.0035502342507243156
30,0.0032147294841706753
31,0.003600337775424123
32,0.003449892858043313
33,0.003171738237142563
34,0.003384670242667198
35,0.0032962667755782604
36,0.00307879108004272
37,0.0032460119109600782
38,0.003256232477724552
39,0.0033579724840819836
40,0.0034242800902575254
41,0.003311257343739271
42,0.0033725518733263016
43,0.0031482288613915443
44,0.0032550576142966747
45,0.0033064468298107386
46,0.0031458039302378893
47,0.003072750521823764
48,0.0030087423510849476
49,0.0031470225658267736
