epoch,loss
0,0.05088980123400688
1,0.019933586940169334
2,0.013533166609704494
3,0.01093254704028368
4,0.009362226352095604
5,0.00782175175845623
6,0.007167486008256674
7,0.007347545120865107
8,0.006503572221845388
9,0.006598141044378281
10,0.005998500622808933
11,0.0055282339453697205
12,0.005796890705823898
13,0.005497761536389589
14,0.005035298876464367
15,0.004946105182170868
16,0.005163885187357664
17,0.004770604893565178
18,0.0046593984588980675
19,0.004632620140910149
20,0.004227550234645605
21,0.004217973910272121
22,0.004104480147361755
23,0.003856085008010268
24,0.004933734890073538
