epoch,loss
0,0.035043418407440186
1,0.01235632598400116
2,0.008457320742309093
3,0.0075959740206599236
4,0.007014214992523193
5,0.0060422345995903015
6,0.005663015879690647
7,0.004987084306776524
8,0.005022251978516579
9,0.005158102139830589
10,0.004839335568249226
11,0.004525695461779833
12,0.004837819375097752
13,0.00461912713944912
14,0.00398197490721941
15,0.004154705908149481
16,0.00399802764877677
17,0.00430868286639452
18,0.003763519460335374
19,0.0037952158600091934
20,0.003720343578606844
21,0.00407343078404665
22,0.0035946625284850597
23,0.004095129203051329
24,0.003692592028528452
