epoch,loss
0,0.16113287210464478
1,0.054714035242795944
2,0.034913569688797
3,0.02534552291035652
4,0.01792069524526596
5,0.012502000667154789
6,0.011345098726451397
7,0.009362966753542423
8,0.009409616701304913
9,0.008451719768345356
10,0.008104808628559113
11,0.008442575111985207
12,0.007837329059839249
13,0.007691517006605864
14,0.007315036375075579
15,0.006861152593046427
16,0.007361084222793579
17,0.006170723121613264
18,0.007458706386387348
19,0.006205866578966379
20,0.0067193033173680305
21,0.006007509771734476
22,0.005861968733370304
23,0.006167184095829725
24,0.005675670690834522
