epoch,loss
0,0.129329651594162
1,0.051939163357019424
2,0.03361545875668526
3,0.016556836664676666
4,0.012688599526882172
5,0.009302737191319466
6,0.010144194588065147
7,0.007980999536812305
8,0.008181938901543617
9,0.0072045112028717995
10,0.007164026610553265
11,0.006826402153819799
12,0.006514024920761585
13,0.006345435511320829
14,0.00571663212031126
15,0.005945442244410515
16,0.005459721200168133
17,0.005836247932165861
18,0.005634339991956949
19,0.005334933288395405
20,0.004554334096610546
21,0.005772044882178307
22,0.005640421994030476
23,0.0051214792765676975
24,0.0059132263995707035
25,0.00426385086029768
26,0.0050685815513134
27,0.004923186730593443
28,0.00499254185706377
29,0.004239441826939583
30,0.0047481548972427845
31,0.0050500910729169846
32,0.004379497841000557
33,0.004388083703815937
34,0.004254663363099098
35,0.004030488431453705
36,0.003814541269093752
37,0.0038758525624871254
38,0.004217997658997774
39,0.003552954411134124
40,0.003988271113485098
41,0.004264675080776215
42,0.005127310752868652
43,0.004470551386475563
44,0.003865316044539213
45,0.003602368524298072
46,0.004002111963927746
47,0.0038327579386532307
48,0.0037684969138354063
49,0.004203168675303459
