epoch,loss
0,0.10283703356981277
1,0.03162123262882233
2,0.014116961508989334
3,0.013712952844798565
4,0.009150500409305096
5,0.007795653305947781
6,0.008240395225584507
7,0.007114366628229618
8,0.006885656621307135
9,0.0068090492859482765
10,0.007444923277944326
11,0.006993656512349844
12,0.005624545272439718
13,0.006051600445061922
14,0.0057626464404165745
15,0.004929964430630207
16,0.005587346386164427
17,0.005688565783202648
18,0.0051225703209638596
19,0.004798725713044405
20,0.004781435709446669
21,0.004909055773168802
22,0.0041506243869662285
23,0.004588751122355461
24,0.0047073098830878735
