epoch,loss
0,0.060934748500585556
1,0.01399724930524826
2,0.00948724988847971
3,0.00789742823690176
4,0.0064373863860964775
5,0.0063887895084917545
6,0.00574654433876276
7,0.005943348631262779
8,0.006043011788278818
9,0.005319598130881786
10,0.004798926878720522
11,0.004726380109786987
12,0.004499226808547974
13,0.004763611126691103
14,0.004751662258058786
15,0.0043231407180428505
16,0.0046033854596316814
17,0.004624228458851576
18,0.0038808954413980246
19,0.004109640140086412
20,0.0037920167669653893
21,0.003775410819798708
22,0.003726295195519924
23,0.0031380662694573402
24,0.004024498164653778
25,0.003555147908627987
26,0.003396394429728389
27,0.00307744019664824
28,0.003550507826730609
29,0.003774715354666114
30,0.0035249681677669287
31,0.0035430556163191795
32,0.003918135538697243
33,0.00436360901221633
34,0.003304752754047513
35,0.003520987229421735
36,0.003366615157574415
37,0.003417983651161194
38,0.0033841433469206095
39,0.00325003988109529
40,0.0028301605489104986
41,0.0030793603509664536
42,0.0028522105421870947
43,0.002857087878510356
44,0.0032085056882351637
45,0.0029249207582324743
46,0.0028040469624102116
47,0.0027743494138121605
48,0.0030117977876216173
49,0.0024840503465384245
