epoch,loss
0,0.09916522353887558
1,0.03567158803343773
2,0.014850538223981857
3,0.011113787069916725
4,0.008497511968016624
5,0.007368398830294609
6,0.008444768376648426
7,0.007539651822298765
8,0.007331278640776873
9,0.00717430654913187
10,0.005930203944444656
11,0.005942660849541426
12,0.005587910767644644
13,0.006628063041716814
14,0.006000361405313015
15,0.004949977155774832
16,0.004842189606279135
17,0.004522385075688362
18,0.0049152011051774025
19,0.005170831922441721
20,0.0052772085182368755
21,0.004363106098026037
22,0.004690814297646284
23,0.0042326259426772594
24,0.004372067749500275
25,0.004040647763758898
26,0.004244839306920767
27,0.004043437074869871
28,0.004460343159735203
29,0.0038663020823150873
30,0.004241377115249634
31,0.0042380765080451965
32,0.005189718212932348
33,0.004331579897552729
34,0.0042845578864216805
35,0.003986241761595011
36,0.004011176526546478
37,0.004125813487917185
38,0.003715052269399166
39,0.0037668319419026375
40,0.0035499241203069687
41,0.003552844747900963
42,0.003775824559852481
43,0.003547608619555831
44,0.0031231138855218887
45,0.0034315071534365416
46,0.0038672019727528095
47,0.003565991995856166
48,0.0038106588181108236
49,0.003877172712236643
