epoch,loss
0,0.09995531290769577
1,0.029271505773067474
2,0.016764897853136063
3,0.011147581972181797
4,0.0106803635135293
5,0.008627253584563732
6,0.007713541854172945
7,0.007489761337637901
8,0.006666081957519054
9,0.0063702710904181
10,0.0065905749797821045
11,0.0063322423957288265
12,0.005131385754793882
13,0.005839030724018812
14,0.0053404332138597965
15,0.005412871949374676
16,0.005239991471171379
17,0.005305931903421879
18,0.005793345160782337
19,0.0055829924531280994
20,0.005793116986751556
21,0.005063560791313648
22,0.004678313620388508
23,0.004415970761328936
24,0.004899713210761547
