epoch,loss
0,0.15341584384441376
1,0.04446906968951225
2,0.03932330384850502
3,0.024624424055218697
4,0.01604650169610977
5,0.014128029346466064
6,0.010491224937140942
7,0.009025227278470993
8,0.01016541663557291
9,0.008170843124389648
10,0.008157607167959213
11,0.008051245473325253
12,0.007080353796482086
13,0.007272093091160059
14,0.007236441597342491
15,0.006942726206034422
16,0.006136755924671888
17,0.00569274602457881
18,0.005746389739215374
19,0.005217249505221844
20,0.005422712303698063
21,0.005427076481282711
22,0.005536776967346668
23,0.004892090801149607
24,0.004928512964397669
25,0.004956276621669531
26,0.005030547268688679
27,0.0050384062342345715
28,0.0050342753529548645
29,0.005101380869746208
30,0.004502829629927874
31,0.004516571760177612
32,0.004555747378617525
33,0.0046722162514925
34,0.0043327948078513145
35,0.005062400829046965
36,0.004460575059056282
37,0.00425920682027936
38,0.0049126106314361095
39,0.004384568426758051
40,0.004119326360523701
41,0.0039203353226184845
42,0.004394355695694685
43,0.003814463969320059
44,0.004000637214630842
45,0.004393615759909153
46,0.004380861297249794
47,0.0040989951230585575
48,0.004125750157982111
49,0.003674138803035021
