epoch,loss
0,0.05488785728812218
1,0.014780325815081596
2,0.009395865723490715
3,0.0077985371463000774
4,0.006511232815682888
5,0.006347197573632002
6,0.005839130841195583
7,0.005270235240459442
8,0.005102992989122868
9,0.0051713259890675545
10,0.005774244200438261
11,0.004535355605185032
12,0.00499132601544261
13,0.005168201867491007
14,0.004382808227092028
15,0.003994071390479803
16,0.004378140904009342
17,0.004191311541944742
18,0.004015746992081404
19,0.003694692626595497
20,0.003749217838048935
21,0.003895378904417157
22,0.0038123875856399536
23,0.0036724829114973545
24,0.0033741146326065063
