epoch,loss
0,0.09328571707010269
1,0.025157375261187553
2,0.012857822701334953
3,0.009974812157452106
4,0.008906638249754906
5,0.00814749114215374
6,0.007635361514985561
7,0.0062515768222510815
8,0.006529148202389479
9,0.006146561820060015
10,0.0059317066334187984
11,0.005511303897947073
12,0.00542267132550478
13,0.005455126520246267
14,0.006515590474009514
15,0.005187263712286949
16,0.0049571385607123375
17,0.005149605218321085
18,0.004410429857671261
19,0.00424753874540329
20,0.004140157252550125
21,0.004631038289517164
22,0.005083227995783091
23,0.004498670343309641
24,0.003750787815079093
